param	estimate	std_err	z	pvalue	feature
ptidV012	-1.6133755630419566	0.07707790679559542	-20.931751134868026	2.751986945992086e-97	7404
ptidV019	-2.6168096341424056	0.14702256604107897	-17.798693796510488	7.233642027177023e-71	7404
ptidV021	-1.1470151849047527	0.062018414181880414	-18.494751922242312	2.2758689518345743e-76	7404
ptidV023	-2.8443812315083017	0.1350377725329524	-21.063597082173477	1.716348564666217e-98	7404
ptidV029	-2.292721235130815	0.11213489676504514	-20.44609930782498	6.507554693091002e-93	7404
ptidV030	-2.4091906246679273	0.1027109752427003	-23.456019368671598	1.1475692976904805e-121	7404
(Intercept)	-10.761362241080935	0.7077136334334332	-15.205814516915249	3.2358087037300187e-52	7563
TimepointPre	-0.46652863214521995	0.0932477552064943	-5.003108451373511	5.641318240725003e-7	7563
ptidV002	-16.6578391638522	2971.05892615771	-0.005606701037530336	0.9955265232424917	7563
ptidV005	-16.769786557833232	2641.5443324729454	-0.006348478180615577	0.9949346812998536	7563
ptidV008	3.068334020284607	0.7348678977655938	4.1753545495918996	2.975223041650785e-5	7563
ptidV012	4.137823967677012	0.7116374622697011	5.8145111620175385	6.0811328204285e-9	7563
ptidV019	-17.397044589029093	2890.6100821203404	-0.006018468107005249	0.9951979862074775	7563
ptidV021	3.765754090888259	0.712909506508502	5.282232957351297	1.276187766362215e-7	7563
ptidV023	4.452622282711722	0.7108842786128471	6.263498035714268	3.7643589952109787e-10	7563
ptidV029	-0.7127618086236704	1.2247657406007557	-0.5819576634092133	0.5605951981692684	7563
ptidV030	0.7652742653585227	0.8165146682342339	0.937244969540447	0.34863256278958243	7563
(Intercept)	-27.36258662144854	1742.8796881750793	-0.015699641694774204	0.9874740128486577	7564
TimepointPre	-0.5270709260103658	0.07529593703036022	-6.999991590487073	2.559778729392519e-12	7564
ptidV002	20.488684111116193	1742.879696490833	0.011755650233558134	0.9906205642092861	7564
ptidV005	19.40879785696832	1742.8797063069314	0.011136051321691341	0.9911149002251247	7564
ptidV008	18.07983640265131	1742.8797454109515	0.010373542093340632	0.9917232593670124	7564
ptidV012	21.210215624954586	1742.8796892022967	0.012169638418738098	0.9902902730643142	7564
ptidV019	21.746343466969794	1742.8796891119835	0.01247724877558806	0.9900448541470651	7564
ptidV021	19.638157199592655	1742.8796929820471	0.011267649326954975	0.9910099067961387	7564
ptidV023	20.968626598314735	1742.8796897005632	0.012031023553850275	0.9904008636282959	7564
ptidV029	18.549850116913603	1742.8797085290785	0.010643218821205362	0.9915081003500025	7564
ptidV030	16.288756397356988	1742.8798314741466	0.009345886103679209	0.992543170324538	7564
(Intercept)	-11.490100237760128	1.000205556968157	-11.487738852990528	1.520394816980304e-30	7645
TimepointPre	-0.35686252949359026	0.059572683863591276	-5.990371867595042	2.093617677668489e-9	7645
ptidV002	1.7103795976225549	1.2247749442177631	1.3964848037570992	0.16256855356755237	7645
ptidV005	2.577712284343605	1.0693957082806544	2.4104382170076044	0.015933369714593113	7645
ptidV008	3.0245051380587658	1.0408460885269104	2.905814002086793	0.003662991160773771	7645
ptidV012	4.803933184789948	1.0032924963058487	4.788168158815266	1.6831059097630195e-6	7645
ptidV019	2.6354503339431505	1.0444771800643953	2.5232244267707857	0.011628416157369576	7645
ptidV021	6.513583593301693	1.0005450614826994	6.5100352238501555	7.513318509117695e-11	7645
ptidV023	-18.17771591438686	4905.220145196804	-0.0037057900310929967	0.9970432141161462	7645
ptidV029	3.8240984595145595	1.0105982683383323	3.783994668625646	1.5433113035482588e-4	7645
ptidV030	4.8281422787623125	1.0028638702421477	4.81435459191139	1.4767638581384193e-6	7645
(Intercept)	-28.34530241370972	2848.9566601813503	-0.009949362449025603	0.9920616882809724	7814
TimepointPre	-0.5274465276696374	0.06615605777844934	-7.972762364952401	1.5516636171621762e-15	7814
ptidV002	0.9657716595556003	4100.503010265499	2.355251677996131e-4	0.9998120781066696	7814
ptidV005	19.005322881735115	2848.956704152964	0.006670976380241507	0.9946773704186318	7814
ptidV008	24.213381578160586	2848.956660322093	0.0084990347222141	0.993218833051523	7814
ptidV012	18.76943377120215	2848.9566820516634	0.006588178012480493	0.9947434325061361	7814
ptidV019	19.221981230230437	2848.956682052872	0.006747024744644295	0.9946166939683749	7814
ptidV021	19.961527579158155	2848.956665965989	0.007006609759151899	0.9944095799909967	7814
ptidV023	19.535525377768476	2848.9566711140483	0.006857080550168339	0.9945288841717768	7814
ptidV029	21.519414454460136	2848.956661837429	0.007553436927531651	0.9939732866030077	7814
ptidV030	19.979836564460822	2848.956665964836	0.00701303631717206	0.994404452465552	7814
(Intercept)	-6.952035761973566	0.10480133715308712	-66.33537272352237	0	9408
TimepointPre	-0.3388927169441059	0.053790627803573195	-6.300218658567022	2.9722604629817247e-10	9408
ptidV002	-0.8204574362406554	0.2781342245949624	-2.9498614830140384	0.0031791642720872047	9408
ptidV005	-1.522511394232675	0.3196251069784899	-4.763428657483834	1.9033092224596546e-06	9408
ptidV008	1.9670395767689848	0.1150189818391882	17.101869146426345	1.4372009153843079e-65	9408
ptidV012	0.2192931633799956	0.1323041693430855	1.6574924620201044	0.09741995162584552	9408
ptidV019	1.2766031366528645	0.12014518268491031	10.62550414527107	2.2678347068433376e-26	9408
ptidV021	1.0029619815478794	0.11597261557480863	8.648265597673914	5.228802226803671e-18	9408
ptidV023	-0.3100590217583841	0.1510891410893958	-2.052159536567421	0.04015416046048023	9408
ptidV029	-0.07115473637887791	0.1475773542446571	-0.48215213467586615	0.6296978765975669	9408
ptidV030	-0.257030116998031	0.14304800624184494	-1.7968102020484058	0.0723657561911215	9408
(Intercept)	-7.624048488677053	0.14699720614745032	-51.8652611739403	0	9433
TimepointPre	-0.40357303519814663	0.055026294164162284	-7.334185253220034	2.23074357069186e-13	9433
ptidV002	1.421766110974308	0.18875761809132063	7.532231680770945	4.988035181983167e-14	9433
ptidV005	-1.4058388846901184	0.43427208949086105	-3.237230572055226	0.0012069585009572214	9433
ptidV008	1.392259082619183	0.17434015549480197	7.985877256262364	1.3952646637112366e-15	9433
ptidV012	1.8314040882723672	0.15502675249862727	11.813471279988168	3.3254261592262444e-32	9433
ptidV019	1.618942193862498	0.16324020636766992	9.917545621181798	3.492382219008109e-23	9433
ptidV021	1.8620058638292314	0.15380314662556485	12.106422428159428	9.766161146008875e-34	9433
ptidV023	0.4324618781213729	0.181796892131802	2.378818873360276	0.017368207764221707	9433
ptidV029	1.0249324751108275	0.16961518203260795	6.042693011488722	1.5156286806271528e-9	9433
ptidV030	0.2567511855948627	0.18182960105033652	1.4120428363244628	0.15793734862609632	9433
(Intercept)	-9.218551603086539	0.3780679956513894	-24.38331651745212	2.5708061954701907e-131	9464
TimepointPre	-2.10366288875396	0.0992993072284208	-21.185071149739738	1.3112756610737868e-99	9464
ptidV002	2.3794845544198546	0.42964291031482127	5.538284229283069	3.0544926168199994e-8	9464
ptidV005	5.18098493563108	0.38351544235111956	13.509195102730015	1.3802219691755858e-41	9464
ptidV008	-16.997429202432286	1495.9712509449344	-0.011362136265450164	0.9909345219525385	9464
ptidV012	0.8397885040010544	0.4391822356674522	1.9121640990892455	0.05585514932215528	9464
ptidV019	-17.27204008128626	1431.8312056018738	-0.012062902396393795	0.9903754298376766	9464
ptidV021	0.7408346817724054	0.43397821528812647	1.7070780414186253	0.08780754792038357	9464
ptidV023	3.0941870172450567	0.38737375227078996	7.98760111935022	1.3758978853333017e-15	9464
ptidV029	-1.8971860814999502	1.06905984967551	-1.7746303746004493	0.07595893847210575	9464
ptidV030	-1.5427432949310034	0.8017992495100104	-1.9241016948741139	0.05434183769467349	9464
(Intercept)	-7.51413146068113	0.1387120944924808	-54.17070146748055	0	9905
TimepointPre	-0.37238559354942524	0.057257696253393296	-6.503677547581323	7.837981347416567e-11	9905
ptidV002	-17.945889302426103	1093.3180483038097	-0.016414152615762293	0.9869039891160208	9905
ptidV005	0.16494949671711073	0.22331190850914034	0.7386506963212811	0.4601191315143268	9905
ptidV008	0.9770478990980844	0.17632409616726882	5.54120463587242	3.003979219123033e-8	9905
ptidV012	1.3824037549915493	0.15062243031144462	9.177940842762457	4.394133073848648e-20	9905
ptidV019	2.0320491804209877	0.1484448165855118	13.68891974244465	1.1825425170025396e-42	9905
ptidV021	1.9245209313314848	0.14442796201890484	13.325126965923506	1.6535124568650342e-40	9905
ptidV023	-1.2586547434422406	0.2730947124934287	-4.608857974401562	4.048867825642266e-6	9905
ptidV029	0.22385504024913822	0.18331641016485137	1.2211402135129723	0.2220329361451156	9905
ptidV030	0.1585574918844735	0.17430813081906113	0.9096391036919704	0.3630128691179838	9905
(Intercept)	-5.963121081725014	0.06569913324507491	-90.76407537190813	0	10536
TimepointPre	-0.34279563687713543	0.05414251488358589	-6.331357854621176	2.430129875995326e-10	10536
ptidV002	0.23170424539875772	0.11283132891218046	2.053545301935592	0.040019720829859974	10536
ptidV005	-1.5737781961208093	0.20075674263152815	-7.839229584479485	4.533190598338444e-15	10536
ptidV008	-1.0600698320829232	0.1536322909116334	-6.900045724714583	5.19858036693173e-12	10536
ptidV012	-0.8102644594993076	0.10548889668953187	-7.681040231978402	1.578019077208214e-14	10536
ptidV019	0.399907699618302	0.08584694958894253	4.658379843816977	3.1870774142125565e-6	10536
ptidV021	-1.142430254833057	0.1133309469400704	-10.08047921312416	6.739661132476199e-24	10536
ptidV023	-3.924463156485107	0.4132524667594584	-9.4965268743802	2.1700744272476804e-21	10536
ptidV029	0.0038683113097601157	0.08856778841196607	0.04367627756230032	0.9651624489304043	10536
ptidV030	-0.3631670910570839	0.08974338393559615	-4.0467282949538514	5.193846862656364e-5	10536
(Intercept)	-28.20818407038442	2757.8204270223086	-0.010228433945150496	0.9918390327754568	10802
TimepointPre	-0.7916510689263296	0.05369260442223382	-14.744136132806236	3.3558641244222223e-49	10802
ptidV002	21.4023545686013	2757.820432493817	0.007760604829969938	0.9938079953780345	10802
ptidV005	20.854175021137095	2757.82043465842	0.007561832075452029	0.9939665884353915	10802
ptidV008	0.5214924295486738	3928.131038576039	1.3275840964249415e-4	0.9998940741149407	10802
ptidV012	20.341038758966736	2757.8204314138698	0.007375766212790861	0.9941150433736015	10802
ptidV019	0.25968699220697455	3868.4891669290478	6.71287887858101e-5	0.9999464389758826	10802
ptidV021	20.959574054265488	2757.8204290531075	0.007600050327229579	0.9939360955585949	10802
ptidV023	-0.2399880881238912	4049.603238333693	-5.926212371922146e-5	0.9999527156664717	10802
ptidV029	18.63545008076311	2757.8204572107593	0.006757310843799773	0.9946084870357543	10802
ptidV030	23.877597153859817	2757.820427109677	0.008658140653082565	0.9930918895569942	10802
(Intercept)	-6.136999167540437	0.0760877393747945	-80.65687347222506	0	11051
TimepointPre	-0.523029431978928	0.09281650183727513	-5.635090976558215	1.749659454480151e-8	11051
ptidV002	-1.492756147055798	0.2600448150131559	-5.740380353210573	9.446414217881248e-9	11051
ptidV005	-1.8844129758504948	0.2711210894162596	-6.950447786661495	3.641285525187693e-12	11051
ptidV008	-0.8639714427675681	0.15949578241684767	-5.416892093795616	6.064391442252897e-8	11051
ptidV012	-2.1873199234781415	0.20182161215526873	-10.837887479539885	2.276674951738269e-27	11051
ptidV019	-2.6690470110164575	0.3097357023717952	-8.617175839201877	6.8625705350665056e-18	11051
ptidV021	-1.5545077371186813	0.1473394969621573	-10.550516115294878	5.051881988704195e-26	11051
ptidV023	-4.754541849637832	0.7108922958262592	-6.68813247457085	2.2603648036031096e-11	11051
ptidV029	-0.380644726814828	0.11065272221339766	-3.439994237834848	5.81726571594774e-4	11051
ptidV030	-2.5401714674115863	0.2246851228166241	-11.305472456602022	1.232887848701768e-29	11051
(Intercept)	-9.51719752388695	0.3791207453570561	-25.103341456357523	4.5725858021537544e-139	11430
TimepointPre	-0.4391254817800601	0.09241629769457337	-4.751602182023413	2.0181112901243888e-6	11430
ptidV002	-0.9201158517076633	1.069104173684001	-0.8606419040878474	0.38943529921761244	11430
ptidV005	0.10947306857784621	0.6282201144871382	0.17425909494670835	0.8616618448435314	11430
ptidV008	0.20507582354209222	0.5855662333221017	0.3502179802592654	0.7261751139140755	11430
ptidV012	0.8296195735225499	0.4391749588645369	1.8890411595130252	0.058886313746062215	11430
ptidV019	4.503825406710945	0.3806518376316595	11.831876169921722	2.6710391665552783e-32	11430
ptidV021	0.9679098105681991	0.4258662963322136	2.2728020951748276	0.023038108735544776	11430
ptidV023	-19.108826309126417	2978.351530263772	-0.00641590695891901	0.9948808820143994	11430
ptidV029	-1.9672617690733805	1.0690688121685326	-1.8401638385492936	0.06574418721236194	11430
ptidV030	-0.48862283912032806	0.5563751098398966	-0.8782255540887424	0.3798213268888309	11430
(Intercept)	-10.34447447373266	0.577665057669544	-17.907391725345217	1.032623854537027e-71	11444
TimepointPre	-0.5035172128392067	0.061777281047415235	-8.150524016308644	3.623506696679849e-16	11444
ptidV002	6.888467625185672	0.5782669111403397	11.912263165121526	1.0216605609569485e-32	11444
ptidV005	-19.23319533330583	7454.399454456876	-0.0025801133211081928	0.9979413697000113	11444
ptidV008	-19.49642847295086	7867.284538378784	-0.0024781649091045205	0.9980227125037553	11444
ptidV012	2.147637399192658	0.6038216778831054	3.55674113377629	3.7548382640816436e-4	11444
ptidV019	-19.760416777886196	7690.1966119466315	-0.002569559372147731	0.9979497905050282	11444
ptidV021	-20.306349489520816	8716.420888573726	-0.0023296660118994734	0.998141197138672	11444
ptidV023	2.642093477722051	0.5949082750881963	4.441177889701325	8.94677939933414e-6	11444
ptidV029	0.49349628262073686	0.7303190013127706	0.6757270202934091	0.4992139773223588	11444
ptidV030	-20.381633345469726	9752.442411850448	-0.00208990040491841	0.9983325019471507	11444
(Intercept)	-9.773340883729693	0.44777700767402306	-21.826357129181993	1.304088261790355e-105	12120
TimepointPre	-0.716785236039351	0.08505340462321713	-8.427472588718562	3.532109846953905e-17	12120
ptidV002	5.118218176934166	0.4511822975237825	11.34401372798625	7.941658955578936e-30	12120
ptidV005	2.7142449392208565	0.4806021642889204	5.647592002080857	1.6271076444438136e-8	12120
ptidV008	1.7722303401591337	0.5087769552331028	3.4833148827410296	4.952454904159758e-4	12120
ptidV012	3.4105802893869877	0.45314175685534736	7.5265195444694335	5.2110682819647624e-14	12120
ptidV019	1.563686268628156	0.5026507577764363	3.110880157717052	0.0018653062442275886	12120
ptidV021	2.2945489224385307	0.46273017209022677	4.958719056666833	7.095949601227702e-7	12120
ptidV023	-16.698523323330047	1085.669288474939	-0.01538085630734456	0.9877283360751209	12120
ptidV029	1.4768776351961814	0.49547617910035796	2.9807237915610107	0.0028756803580116696	12120
ptidV030	1.0111658343941765	0.5026507063822331	2.01166699172059	0.044255052362531785	12120
(Intercept)	-9.39788609308687	0.35423130334739267	-26.530365905777714	4.3276939659504945e-155	12512
TimepointPre	-0.3951052898503284	0.06612127706482802	-5.975463684147402	2.294366485667745e-9	12512
ptidV002	3.3746095426452274	0.37011814323224673	9.117655009221425	7.676734499131426e-20	12512
ptidV005	2.613424419990372	0.3787756244575982	6.899663682774629	5.212579672055822e-12	12512
ptidV008	0.6582603248082497	0.4859413500476173	1.3546085854676637	0.1755422966459182	12512
ptidV012	3.343783287553883	0.3585570694436418	9.325665486786507	1.102892749066274e-20	12512
ptidV019	-0.23359715003791123	0.570107867685581	-0.4097420212533217	0.6819952012983364	12512
ptidV021	4.00762993045818	0.35588055460178425	11.261165800257206	2.0404140531840518e-29	12512
ptidV023	-0.8668635920606907	0.6125382066394989	-1.415199219680466	0.15701009326329599	12512
ptidV029	0.7869751705413323	0.424959828935164	1.8518813237318976	0.06404286635721802	12512
ptidV030	0.4175952564723056	0.428773178920331	0.9739304532149798	0.3300910718378737	12512
(Intercept)	-9.065648770968778	0.30201113840036053	-30.017597426989322	5.783961791310072e-198	12839
TimepointPre	-0.43763884335572384	0.053635275693774194	-8.159533771288576	3.3632023711381114e-16	12839
ptidV002	-0.27363076475252407	0.6513890976701897	-0.42007268118427793	0.6744323590596984	12839
ptidV005	-0.63092474899193	0.6518172206391386	-0.9679473463025071	0.33307066679845654	12839
ptidV008	1.7275882961743303	0.34454885086886006	5.01405908572272	5.329360933363102e-7	12839
ptidV012	4.549044001800786	0.3028284698151912	15.021850503610034	5.281249953951495e-51	12839
ptidV019	1.7697464464798893	0.3324756954169241	5.322934791551092	1.0210635504015152e-7	12839
ptidV021	1.931251110758935	0.31667042469813567	6.098615343064921	1.0699118258777946e-9	12839
ptidV023	-1.4642695160984263	0.6514447029918101	-2.2477264906348235	0.024593635735898674	12839
ptidV029	-0.11671111256403278	0.4369649334172924	-0.2670949168650476	0.7893960812257861	12839
ptidV030	1.7567172597661318	0.31963342461410077	5.496037411879088	3.8842013998577464e-8	12839
(Intercept)	-30.348040725631275	7755.716844270553	-0.0039129897770894696	0.9968778938376319	12842
TimepointPre	-0.528168739730694	0.06140087997386927	-8.601973456332708	7.835691852215265e-18	12842
ptidV002	0.9673108226867999	11158.572016198512	8.668768918483372e-5	0.9999308332312744	12842
ptidV005	22.10734269701602	7755.716849673452	0.0028504576850232523	0.9977256669017659	12842
ptidV008	0.5221743596903803	11027.901083203687	4.7350294108612436e-5	0.9999622199313953	12842
ptidV012	25.805466815042415	7755.716844302302	0.0033272832586713464	0.997345216956924	12842
ptidV019	20.754877891921907	7755.7168571434095	0.002676074729675776	0.9978648038381277	12842
ptidV021	-0.286439381922054	11614.499690359702	-2.4662223045199713e-5	0.9999803223929992	12842
ptidV023	-0.2340950136397935	13839.581023216502	-1.691489166088835e-5	0.9999865038690968	12842
ptidV029	18.896524019333604	7755.716908718804	0.002436463868103612	0.9980559850200805	12842
ptidV030	21.471913305077315	7755.716847831147	0.0027685272330541365	0.997791037686439	12842
(Intercept)	-6.856314607384369	0.10345810344605418	-66.27141208865707	0	13196
TimepointPre	-0.35128329114695656	0.09290366008107462	-3.7811566394736302	1.5610141252820776e-4	13196
ptidV002	-1.0538075104650397	0.2945551116952027	-3.577624249670092	3.4673141133316607e-4	13196
ptidV005	-1.7037583481938408	0.33390885379741414	-5.102465324946214	3.352571878106879e-7	13196
ptidV008	-1.2629223159167444	0.2618448258187793	-4.8231707919666995	1.4129388449268761e-6	13196
ptidV012	-0.18316992968831797	0.13810088678496424	-1.326348685751239	0.1847242274052321	13196
ptidV019	-0.7340718532677971	0.18808755464046725	-3.902819911030204	9.507844625867372e-5	13196
ptidV021	-0.14585318019830706	0.13324531066148307	-1.0946214877974578	0.27368249774542047	13196
ptidV023	-4.125270120077209	0.7142110709065509	-5.77598176242352	7.650566073797232e-9	13196
ptidV029	-1.1358236662221646	0.19792210530981827	-5.738740826570119	9.538305645514487e-9	13196
ptidV030	-0.6556986428576552	0.15189522004174907	-4.316782599725215	1.5831994918738684e-05	13196
(Intercept)	-5.419057680246841	0.054727136038480395	-99.01957369807417	0	13215
TimepointPre	-0.6932352611140562	0.07690227080498613	-9.01449663134146	1.9777662774127284e-19	13215
ptidV002	-3.309122934216686	0.45017095329994594	-7.350813974023418	1.970034404534325e-13	13215
ptidV005	-2.4111751734667286	0.25757509330852746	-9.361057167816243	7.894281366622003e-21	13215
ptidV008	-3.476272706852884	0.3813800082478238	-9.11498408850517	7.868201812158523e-20	13215
ptidV012	-1.4866904812615325	0.10804194898570545	-13.760307873178315	4.4164212763376424e-43	13215
ptidV019	-0.7763087920300932	0.09789167609823407	-7.930283993207646	2.1864530260202757e-15	13215
ptidV021	-1.3296945236278641	0.0967113638562373	-13.74910321401808	5.156472402966741e-43	13215
ptidV023	-4.697350413781952	0.5027954321179168	-9.342468355361506	9.411397559079796e-21	13215
ptidV029	-3.89667555850553	0.3572138667388931	-10.908522656411376	1.0494796775869767e-27	13215
ptidV030	-2.30538820473876	0.14528192977433965	-15.86837542920598	1.0492164710206612e-56	13215
(Intercept)	-5.549385048506215	0.06045420608725949	-91.79485444728599	0	13222
TimepointPre	-1.0845632009391573	0.10723187563771484	-10.114186611855759	4.779706082241444e-24	13222
ptidV002	-2.0242191924257718	0.2733813429247004	-7.404379431201048	1.317651801419116e-13	13222
ptidV005	-3.175517626146375	0.45333284178710415	-7.0048258882546905	2.4729316956003174e-12	13222
ptidV008	-21.105560939297547	1730.0640815124284	-0.012199294329518122	0.9902666128273461	13222
ptidV012	-21.877517770356242	1730.9359108685098	-0.012639126401496307	0.9899157046731135	13222
ptidV019	-1.2792582398211436	0.13232260422211198	-9.66772266417782	4.1347633016794707e-22	13222
ptidV021	-5.432030749330099	0.7093887661287713	-7.657339682686847	1.8982408045779157e-14	13222
ptidV023	-21.631434992530505	1668.645447092395	-0.012963469879250355	0.9896569372243487	13222
ptidV029	-1.0615845023934092	0.11219015034793953	-9.462368123236107	3.010466164618991e-21	13222
ptidV030	-3.1168479195960175	0.23633576923996816	-13.188219157935695	1.0257991551579985e-39	13222
(Intercept)	-4.63239471807447	0.03987698580583498	-116.16712307770857	0	13246
TimepointPre	-0.8381023282859912	0.07920878562066873	-10.58092636717936	3.653281467390052e-26	13246
ptidV002	-3.7092083723691047	0.379685184819653	-9.769168038860785	1.5270082157026795e-22	13246
ptidV005	-4.768757794313538	0.5795584498466244	-8.22826031710098	1.8995192776250725e-16	13246
ptidV008	-5.476035593840779	0.7079876401294126	-7.734648577819547	1.0368912090742513e-14	13246
ptidV012	-4.991036708180614	0.3795948471061115	-13.148325764246808	1.7398424890121388e-39	13246
ptidV019	-2.9675076347126557	0.17508530067028333	-16.948925028840648	1.9600481994949828e-64	13246
ptidV021	-5.475611729728622	0.4486075483106408	-12.205794909935408	2.8946757882383026e-34	13246
ptidV023	-25.79549662240581	10613.488629994303	-0.002430444646589277	0.9980607876497749	13246
ptidV029	-25.62517869873256	9185.083632925498	-0.0027898688485399024	0.9977740096067027	13246
ptidV030	-25.926118449249273	8969.597797266033	-0.0028904438120014313	0.9976937627198431	13246
(Intercept)	-7.27555325267943	0.12385584524255144	-58.74210650641031	0	13398
TimepointPre	-0.3845857184148496	0.0609446029700467	-6.310414699130411	2.7828876350324497e-10	13398
ptidV002	0.14770730954720118	0.22519953942808485	0.6558952559242244	0.5118915208487443	13398
ptidV005	-1.162984456168052	0.3265320694689308	-3.5616240023821266	3.6856796092715977e-4	13398
ptidV008	1.1325196887016753	0.1523721638979636	7.432589127368893	1.0649229851432856e-13	13398
ptidV012	0.578940918532625	0.1471521018078771	3.934302748108176	8.343855884842024e-5	13398
ptidV019	1.551785679426107	0.1377136237112249	11.268207440972468	1.88365729424538e-29	13398
ptidV021	1.4820672812279532	0.13179190150612607	11.245511023748772	2.436813456938315e-29	13398
ptidV023	-0.23757204434834558	0.17599408568785765	-1.349886522719305	0.1770523853906954	13398
ptidV029	0.047287978902143125	0.16984411732431154	0.2784198808125238	0.7806900599268461	13398
ptidV030	-0.23740443830036037	0.16870306552847034	-1.4072325097156932	0.1593584545644017	13398
(Intercept)	-7.69911368992594	0.15314931384505373	-50.2719437431851	0	13506
TimepointPre	-0.37600111257736263	0.08063700184291045	-4.662885573422648	3.118061443058335e-6	13506
ptidV002	-0.4625461142925472	0.3504762772318526	-1.3197644015904575	0.18691369042180433	13506
ptidV005	-0.8414875630106232	0.3522606689162089	-2.3888206582915026	0.01690255106012271	13506
ptidV008	0.8834284472179255	0.1971943662176043	4.479988268240183	7.464714203207384e-6	13506
ptidV012	-0.07326890980836802	0.205796732529442	-0.35602562250538117	0.7218213767571267	13506
ptidV019	1.8394006106328482	0.16534794440421496	11.124423815854582	9.54203858909003e-29	13506
ptidV021	1.4370603352097737	0.16312925440620538	8.809335520110784	1.2588985731300218e-18	13506
ptidV023	-19.953763360807958	1800.4128073214445	-0.011082882369901641	0.9911573202930383	13506
ptidV029	-0.31303948797477205	0.23037836138731002	-1.3588059490035738	0.17420808771032237	13506
ptidV030	-0.5378304590881915	0.22479212821091454	-2.3925680288215614	0.016730926145728433	13506
(Intercept)	-9.672116621457404	0.4092314506742061	-23.634832087129805	1.6905051701666872e-123	13513
TimepointPre	-0.43674361491171143	0.08836632820643162	-4.9424212115211965	7.715829055491197e-7	13513
ptidV002	-17.755945738965764	2965.671080925421	-0.00598715948412766	0.9952229664242207	13513
ptidV005	1.7096583019634173	0.47659265185546035	3.5872527520250514	3.3418035883044415e-4	13513
ptidV008	-18.202884511748014	2911.056587552435	-0.006253016375422877	0.9950108472884467	13513
ptidV012	0.8783821422840351	0.4714230108335138	1.8632568247591157	0.06242614145526138	13513
ptidV019	1.082742793053574	0.4879771520369845	2.21883911681896	0.026497671749706613	13513
ptidV021	2.9587839614138445	0.41574347581759147	7.116850013328937	1.1042153308676037e-12	13513
ptidV023	-1.2637433861510585	0.8167085270493153	-1.5473615669433924	0.12177608336750344	13513
ptidV029	1.4828187797735033	0.45138892204930936	3.2850136707863675	0.0010197742354843223	13513
ptidV030	3.7107004990835386	0.4118485374087666	9.00986688560364	2.0630675167941548e-19	13513
(Intercept)	-6.621126961311789	0.09020829314876566	-73.39820686322771	0	13527
TimepointPre	-0.4044551818921392	0.054475321179751936	-7.424558004120077	1.1315714662163124e-13	13527
ptidV002	3.130110065696394	0.09410369335606483	33.262350860691946	1.353211690990551e-242	13527
ptidV005	-0.67305633765245	0.19458143935398897	-3.4589955747423766	5.421938127405045e-4	13527
ptidV008	-3.619388447724781	0.712616881143602	-5.079010255716107	3.7940623170182214e-7	13527
ptidV012	-0.6664983741310411	0.14150816988269385	-4.709963917161453	2.4776065075607373e-6	13527
ptidV019	-0.9276877595020361	0.18120564284187993	-5.119530192067675	3.062977324262088e-7	13527
ptidV021	-1.0843436465529595	0.15566557139362172	-6.965854021831507	3.26417476177336e-12	13527
ptidV023	-3.92632276992992	0.5841980689452804	-6.720875981357761	1.8063529228709767e-11	13527
ptidV029	-1.4424097266878297	0.20025047075807187	-7.203027894153841	5.888991939134975e-13	13527
ptidV030	-1.475213362683482	0.17950857783048563	-8.218066125377932	2.068109327117747e-16	13527
(Intercept)	-27.188949521333736	1731.3267092714318	-0.015704112560462523	0.9874704460536734	13824
TimepointPre	-1.2090338598929686	0.11468144543230933	-10.542541169893086	5.499251433457098e-26	13824
ptidV002	20.18765425641828	1731.3267212150267	0.011660222192060202	0.990696699551902	13824
ptidV005	18.54234902977265	1731.3267676403286	0.010709907208934633	0.9914548937476284	13824
ptidV008	17.164564734983177	1731.326853555875	0.009914109920798515	0.9920898143417697	13824
ptidV012	19.631272953325144	1731.32671481667	0.011338860993318583	0.9909530917365736	13824
ptidV019	21.86635400592733	1731.3267100939831	0.012629825369436102	0.9899231252306985	13824
ptidV021	20.58397297799148	1731.3267110098668	0.011889132679056882	0.9905140680696499	13824
ptidV023	-0.03675113215552983	2457.6298124116474	-1.495389255530975e-5	0.9999880685200067	13824
ptidV029	18.130262667976453	1731.3267412500527	0.010471889699390906	0.9916447935926869	13824
ptidV030	16.298159494629974	1731.326853554395	0.009413681455451368	0.9924890798395771	13824
(Intercept)	-5.963979904770885	0.06568888790748209	-90.79130572541747	0	14425
TimepointPre	-0.3402719748821579	0.053945643270482395	-6.307682219600958	2.832450153276992e-10	14425
ptidV002	0.23143534912129649	0.11283035359302421	2.051179862079286	0.04024943426125193	14425
ptidV005	-1.6882894343628576	0.21114980376913964	-7.995695019488376	1.2884495719990386e-15	14425
ptidV008	-1.0799535213014049	0.15490324934040076	-6.971793851323293	3.12924874780936e-12	14425
ptidV012	-0.8246914603472897	0.10597839088507259	-7.781694489413598	7.155951136145722e-15	14425
ptidV019	0.4333184788616618	0.08520137498027314	5.085815562976407	3.6604964809921516e-7	14425
ptidV021	-1.1511767596165365	0.11367874389870102	-10.126578814438245	4.211267045879724e-24	14425
ptidV023	-3.008632703970602	0.2660393020156536	-11.308978339574711	1.1846081761269677e-29	14425
ptidV029	-0.007924232552150967	0.08882043804836749	-0.08921631919711764	0.9289099962512757	14425
